동별,연령별,항목,2022 년
응봉동,20~24세,외국인,6
응봉동,25~29세,계,897
응봉동,25~29세,한국인,893
응봉동,25~29세,외국인,4
응봉동,30~34세,계,949
응봉동,30~34세,한국인,943
응봉동,30~34세,외국인,6
응봉동,35~39세,계,1092
응봉동,35~39세,한국인,1090
응봉동,35~39세,외국인,2
응봉동,40~44세,계,1308
응봉동,40~44세,한국인,1297
응봉동,40~44세,외국인,11
응봉동,45~49세,계,1443
응봉동,45~49세,한국인,1435
응봉동,45~49세,외국인,8
응봉동,50~54세,계,1408
응봉동,50~54세,한국인,1404
응봉동,50~54세,외국인,4
응봉동,55~59세,계,1045
응봉동,55~59세,한국인,1041
응봉동,55~59세,외국인,4
응봉동,60~64세,계,989
응봉동,60~64세,한국인,988
응봉동,60~64세,외국인,1
응봉동,65~69세,계,783
응봉동,65~69세,한국인,782
응봉동,65~69세,외국인,1
응봉동,70~74세,계,602
응봉동,70~74세,한국인,602
응봉동,70~74세,외국인,0
응봉동,75~79세,계,503
응봉동,75~79세,한국인,503
응봉동,75~79세,외국인,0
응봉동,80~84세,계,394
응봉동,80~84세,한국인,394
응봉동,80~84세,외국인,0
응봉동,85~89세,계,191
응봉동,85~89세,한국인,191
응봉동,85~89세,외국인,0
응봉동,90~94세,계,54
응봉동,90~94세,한국인,54
응봉동,90~94세,외국인,0
응봉동,95~99세,계,8
응봉동,95~99세,한국인,8
응봉동,95~99세,외국인,0
응봉동,100세 이상,계,2
응봉동,100세 이상,한국인,2
응봉동,100세 이상,외국인,0
금호1가동,계,계,15137
금호1가동,계,한국인,15056
금호1가동,계,외국인,81
금호1가동,0~4세,계,553
금호1가동,0~4세,한국인,552
금호1가동,0~4세,외국인,1
금호1가동,5~9세,계,622
금호1가동,5~9세,한국인,621
금호1가동,5~9세,외국인,1
금호1가동,10~14세,계,541
금호1가동,10~14세,한국인,537
금호1가동,10~14세,외국인,4
금호1가동,15~19세,계,538
금호1가동,15~19세,한국인,537
금호1가동,15~19세,외국인,1
금호1가동,20~24세,계,716
금호1가동,20~24세,한국인,712
금호1가동,20~24세,외국인,4
금호1가동,25~29세,계,902
금호1가동,25~29세,한국인,894
금호1가동,25~29세,외국인,8
금호1가동,30~34세,계,1065
금호1가동,30~34세,한국인,1059
금호1가동,30~34세,외국인,6
금호1가동,35~39세,계,1338
금호1가동,35~39세,한국인,1324
금호1가동,35~39세,외국인,14
금호1가동,40~44세,계,1379
금호1가동,40~44세,한국인,1369
금호1가동,40~44세,외국인,10
금호1가동,45~49세,계,1184
금호1가동,45~49세,한국인,1178
금호1가동,45~49세,외국인,6
금호1가동,50~54세,계,1251
금호1가동,50~54세,한국인,1244
금호1가동,50~54세,외국인,7
금호1가동,55~59세,계,1080
금호1가동,55~59세,한국인,1075
금호1가동,55~59세,외국인,5
금호1가동,60~64세,계,1218
금호1가동,60~64세,한국인,1209
금호1가동,60~64세,외국인,9
금호1가동,65~69세,계,969
금호1가동,65~69세,한국인,968
금호1가동,65~69세,외국인,1
금호1가동,70~74세,계,651
금호1가동,70~74세,한국인,649
금호1가동,70~74세,외국인,2
금호1가동,75~79세,계,485
금호1가동,75~79세,한국인,483
금호1가동,75~79세,외국인,2
금호1가동,80~84세,계,377
금호1가동,80~84세,한국인,377
금호1가동,80~84세,외국인,0
금호1가동,85~89세,계,198
금호1가동,85~89세,한국인,198
금호1가동,85~89세,외국인,0
금호1가동,90~94세,계,57
금호1가동,90~94세,한국인,57
금호1가동,90~94세,외국인,0
금호1가동,95~99세,계,11
금호1가동,95~99세,한국인,11
금호1가동,95~99세,외국인,0
금호1가동,100세 이상,계,2
금호1가동,100세 이상,한국인,2
금호1가동,100세 이상,외국인,0
금호4가동,계,계,14228
금호4가동,계,한국인,14098
금호4가동,계,외국인,130
금호4가동,0~4세,계,594
금호4가동,0~4세,한국인,592
금호4가동,0~4세,외국인,2
금호4가동,5~9세,계,637
금호4가동,5~9세,한국인,637
금호4가동,5~9세,외국인,0
금호4가동,10~14세,계,509
금호4가동,10~14세,한국인,508
금호4가동,10~14세,외국인,1
금호4가동,15~19세,계,424
금호4가동,15~19세,한국인,420
금호4가동,15~19세,외국인,4
금호4가동,20~24세,계,579
금호4가동,20~24세,한국인,569
금호4가동,20~24세,외국인,10
금호4가동,25~29세,계,829
금호4가동,25~29세,한국인,803
금호4가동,25~29세,외국인,26
금호4가동,30~34세,계,1048
금호4가동,30~34세,한국인,1034
금호4가동,30~34세,외국인,14
금호4가동,35~39세,계,1336
금호4가동,35~39세,한국인,1324
금호4가동,35~39세,외국인,12
금호4가동,40~44세,계,1403
금호4가동,40~44세,한국인,1389
금호4가동,40~44세,외국인,14
금호4가동,45~49세,계,1165
금호4가동,45~49세,한국인,1156
금호4가동,45~49세,외국인,9
금호4가동,50~54세,계,1184
금호4가동,50~54세,한국인,1171
금호4가동,50~54세,외국인,13
금호4가동,55~59세,계,959
금호4가동,55~59세,한국인,950
금호4가동,55~59세,외국인,9
금호4가동,60~64세,계,1049
금호4가동,60~64세,한국인,1040
금호4가동,60~64세,외국인,9
금호4가동,65~69세,계,869
금호4가동,65~69세,한국인,864
금호4가동,65~69세,외국인,5
금호4가동,70~74세,계,598
금호4가동,70~74세,한국인,597
금호4가동,70~74세,외국인,1
금호4가동,75~79세,계,482
금호4가동,75~79세,한국인,482
금호4가동,75~79세,외국인,0
금호4가동,80~84세,계,320
금호4가동,80~84세,한국인,320
금호4가동,80~84세,외국인,0
금호4가동,85~89세,계,179
금호4가동,85~89세,한국인,179
금호4가동,85~89세,외국인,0
금호4가동,90~94세,계,52
금호4가동,90~94세,한국인,51
금호4가동,90~94세,외국인,1
금호4가동,95~99세,계,8
금호4가동,95~99세,한국인,8
금호4가동,95~99세,외국인,0
금호4가동,100세 이상,계,4
금호4가동,100세 이상,한국인,4
금호4가동,100세 이상,외국인,0
성수1가1동,계,계,16407
성수1가1동,계,한국인,16089
성수1가1동,계,외국인,318
성수1가1동,0~4세,계,492
성수1가1동,0~4세,한국인,482
성수1가1동,0~4세,외국인,10
성수1가1동,5~9세,계,464
성수1가1동,5~9세,한국인,458
성수1가1동,5~9세,외국인,6
성수1가1동,10~14세,계,447
성수1가1동,10~14세,한국인,440
성수1가1동,10~14세,외국인,7
성수1가1동,15~19세,계,571
성수1가1동,15~19세,한국인,567
성수1가1동,15~19세,외국인,4
성수1가1동,20~24세,계,951
성수1가1동,20~24세,한국인,929
성수1가1동,20~24세,외국인,22
성수1가1동,25~29세,계,1439
성수1가1동,25~29세,한국인,1397
성수1가1동,25~29세,외국인,42
성수1가1동,30~34세,계,1585
성수1가1동,30~34세,한국인,1541
성수1가1동,30~34세,외국인,44
성수1가1동,35~39세,계,1372
성수1가1동,35~39세,한국인,1320
성수1가1동,35~39세,외국인,52
성수1가1동,40~44세,계,1164
성수1가1동,40~44세,한국인,1136
성수1가1동,40~44세,외국인,28
성수1가1동,45~49세,계,1108
성수1가1동,45~49세,한국인,1080
성수1가1동,45~49세,외국인,28
성수1가1동,50~54세,계,1509
성수1가1동,50~54세,한국인,1482
성수1가1동,50~54세,외국인,27
성수1가1동,55~59세,계,1444
성수1가1동,55~59세,한국인,1417
성수1가1동,55~59세,외국인,27
성수1가1동,60~64세,계,1460
성수1가1동,60~64세,한국인,1448
성수1가1동,60~64세,외국인,12
성수1가1동,65~69세,계,983
성수1가1동,65~69세,한국인,979
성수1가1동,65~69세,외국인,4
성수1가1동,70~74세,계,543
성수1가1동,70~74세,한국인,540
성수1가1동,70~74세,외국인,3
성수1가1동,75~79세,계,397
성수1가1동,75~79세,한국인,397
성수1가1동,75~79세,외국인,0
성수1가1동,80~84세,계,283
성수1가1동,80~84세,한국인,283
성수1가1동,80~84세,외국인,0
성수1가1동,85~89세,계,142
성수1가1동,85~89세,한국인,141
성수1가1동,85~89세,외국인,1
성수1가1동,90~94세,계,41
성수1가1동,90~94세,한국인,41
성수1가1동,90~94세,외국인,0
성수1가1동,95~99세,계,8
성수1가1동,95~99세,한국인,8
성수1가1동,95~99세,외국인,0
성수1가1동,100세 이상,계,4
성수1가1동,100세 이상,한국인,3
성수1가1동,100세 이상,외국인,1
성수1가2동,계,계,12322
성수1가2동,계,한국인,12123
성수1가2동,계,외국인,199
성수1가2동,0~4세,계,308
성수1가2동,0~4세,한국인,302
성수1가2동,0~4세,외국인,6
성수1가2동,5~9세,계,345
성수1가2동,5~9세,한국인,340
성수1가2동,5~9세,외국인,5
성수1가2동,10~14세,계,383
성수1가2동,10~14세,한국인,380
성수1가2동,10~14세,외국인,3
성수1가2동,15~19세,계,423
성수1가2동,15~19세,한국인,418
성수1가2동,15~19세,외국인,5
성수1가2동,20~24세,계,691
성수1가2동,20~24세,한국인,670
성수1가2동,20~24세,외국인,21
성수1가2동,25~29세,계,1122
성수1가2동,25~29세,한국인,1096
성수1가2동,25~29세,외국인,26
성수1가2동,30~34세,계,1332
성수1가2동,30~34세,한국인,1296
성수1가2동,30~34세,외국인,36
성수1가2동,35~39세,계,1032
성수1가2동,35~39세,한국인,1004
성수1가2동,35~39세,외국인,28
성수1가2동,40~44세,계,957
성수1가2동,40~44세,한국인,945
성수1가2동,40~44세,외국인,12
성수1가2동,45~49세,계,900
성수1가2동,45~49세,한국인,890
성수1가2동,45~49세,외국인,10
성수1가2동,50~54세,계,1010
성수1가2동,50~54세,한국인,996
성수1가2동,50~54세,외국인,14
성수1가2동,55~59세,계,885
성수1가2동,55~59세,한국인,869
성수1가2동,55~59세,외국인,16
성수1가2동,60~64세,계,965
성수1가2동,60~64세,한국인,955
성수1가2동,60~64세,외국인,10
성수1가2동,65~69세,계,706
성수1가2동,65~69세,한국인,703
성수1가2동,65~69세,외국인,3
성수1가2동,70~74세,계,465
성수1가2동,70~74세,한국인,463
성수1가2동,70~74세,외국인,2
성수1가2동,75~79세,계,372
성수1가2동,75~79세,한국인,371
성수1가2동,75~79세,외국인,1
성수1가2동,80~84세,계,264
성수1가2동,80~84세,한국인,264
성수1가2동,80~84세,외국인,0
성수1가2동,85~89세,계,125
성수1가2동,85~89세,한국인,125
성수1가2동,85~89세,외국인,0
성수1가2동,90~94세,계,30
성수1가2동,90~94세,한국인,30
성수1가2동,90~94세,외국인,0
성수1가2동,95~99세,계,6
성수1가2동,95~99세,한국인,6
성수1가2동,95~99세,외국인,0
성수1가2동,100세 이상,계,1
성수1가2동,100세 이상,한국인,0
성수1가2동,100세 이상,외국인,1
성수2가1동,계,계,15716
성수2가1동,계,한국인,15256
성수2가1동,계,외국인,460
성수2가1동,0~4세,계,341
성수2가1동,0~4세,한국인,332
성수2가1동,0~4세,외국인,9
성수2가1동,5~9세,계,357
성수2가1동,5~9세,한국인,351
성수2가1동,5~9세,외국인,6
성수2가1동,10~14세,계,368
성수2가1동,10~14세,한국인,364
성수2가1동,10~14세,외국인,4
성수2가1동,15~19세,계,422
성수2가1동,15~19세,한국인,418
성수2가1동,15~19세,외국인,4
성수2가1동,20~24세,계,800
성수2가1동,20~24세,한국인,772
성수2가1동,20~24세,외국인,28
성수2가1동,25~29세,계,1243
성수2가1동,25~29세,한국인,1201
성수2가1동,25~29세,외국인,42
성수2가1동,30~34세,계,1444
성수2가1동,30~34세,한국인,1398
성수2가1동,30~34세,외국인,46
성수2가1동,35~39세,계,1160
성수2가1동,35~39세,한국인,1115
성수2가1동,35~39세,외국인,45
성수2가1동,40~44세,계,1061
성수2가1동,40~44세,한국인,1024
성수2가1동,40~44세,외국인,37
성수2가1동,45~49세,계,1029
성수2가1동,45~49세,한국인,990
성수2가1동,45~49세,외국인,39
성수2가1동,50~54세,계,1369
성수2가1동,50~54세,한국인,1307
성수2가1동,50~54세,외국인,62
성수2가1동,55~59세,계,1468
성수2가1동,55~59세,한국인,1404
성수2가1동,55~59세,외국인,64
성수2가1동,60~64세,계,1688
성수2가1동,60~64세,한국인,1646
성수2가1동,60~64세,외국인,42
성수2가1동,65~69세,계,1165
성수2가1동,65~69세,한국인,1143
성수2가1동,65~69세,외국인,22
성수2가1동,70~74세,계,683
성수2가1동,70~74세,한국인,677
성수2가1동,70~74세,외국인,6
성수2가1동,75~79세,계,513
성수2가1동,75~79세,한국인,510
성수2가1동,75~79세,외국인,3
성수2가1동,80~84세,계,383
성수2가1동,80~84세,한국인,383
성수2가1동,80~84세,외국인,0
성수2가1동,85~89세,계,164
성수2가1동,85~89세,한국인,164
성수2가1동,85~89세,외국인,0
성수2가1동,90~94세,계,43
성수2가1동,90~94세,한국인,43
성수2가1동,90~94세,외국인,0
성수2가1동,95~99세,계,10
성수2가1동,95~99세,한국인,10
성수2가1동,95~99세,외국인,0
성수2가1동,100세 이상,계,5
성수2가1동,100세 이상,한국인,4
성수2가1동,100세 이상,외국인,1
성수2가3동,계,계,10520
성수2가3동,계,한국인,10291
성수2가3동,계,외국인,229
성수2가3동,0~4세,계,248
성수2가3동,0~4세,한국인,245
성수2가3동,0~4세,외국인,3
성수2가3동,5~9세,계,273
성수2가3동,5~9세,한국인,273
성수2가3동,5~9세,외국인,0
성수2가3동,10~14세,계,241
성수2가3동,10~14세,한국인,239
성수2가3동,10~14세,외국인,2
성수2가3동,15~19세,계,243
성수2가3동,15~19세,한국인,237
성수2가3동,15~19세,외국인,6
성수2가3동,20~24세,계,655
성수2가3동,20~24세,한국인,618
성수2가3동,20~24세,외국인,37
성수2가3동,25~29세,계,1207
성수2가3동,25~29세,한국인,1173
성수2가3동,25~29세,외국인,34
성수2가3동,30~34세,계,1045
성수2가3동,30~34세,한국인,1018
성수2가3동,30~34세,외국인,27
성수2가3동,35~39세,계,823
성수2가3동,35~39세,한국인,802
성수2가3동,35~39세,외국인,21
성수2가3동,40~44세,계,741
성수2가3동,40~44세,한국인,722
성수2가3동,40~44세,외국인,19
성수2가3동,45~49세,계,673
성수2가3동,45~49세,한국인,660
성수2가3동,45~49세,외국인,13
성수2가3동,50~54세,계,841
성수2가3동,50~54세,한국인,819
성수2가3동,50~54세,외국인,22
성수2가3동,55~59세,계,832
성수2가3동,55~59세,한국인,812
성수2가3동,55~59세,외국인,20
성수2가3동,60~64세,계,861
성수2가3동,60~64세,한국인,846
성수2가3동,60~64세,외국인,15
성수2가3동,65~69세,계,629
성수2가3동,65~69세,한국인,623
